station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
BER,19260129,-,-,83,945.5,4.9,0,0.9,-0.8,3.5,92
BER,19260130,-,-,60,945.8,1.5,138,0.6,-1.1,3.4,93
BER,19260131,-,-,67,942.7,0.7,54,1,0.2,3.3,92.7
BER,19260201,-,-,100,940.8,1.3,0,2.3,-1,4.5,89
BER,19260202,-,-,67,936.6,0.4,0,2.1,0.4,5.6,89
BER,19260203,-,-,87,928.3,3.1,114,3,-0.5,6.2,89.7
BER,19260204,-,-,63,939.3,0.7,102,4.4,3.4,6,82
BER,19260205,-,-,27,946.7,0,306,5,2.4,10.4,85
BER,19260206,-,-,33,939.3,0,348,2.8,-1.3,7.1,89.7
BER,19260207,-,-,97,942,3.5,36,6.1,2.6,8.6,80.7
BER,19260208,-,-,67,943,0,42,3.9,2.3,7.6,89
BER,19260209,-,-,100,937,6.7,0,3.7,-0.5,5.3,93
BER,19260210,-,-,90,939.2,1.3,0,4.8,3.2,6.7,93
BER,19260211,-,-,100,941.1,3,0,5.1,2,7.8,88.7
BER,19260212,-,-,100,943,2.1,36,4.8,4.3,6.6,90.3
BER,19260213,-,-,23,947.2,0,390,4.2,1,7.9,81.7
BER,19260214,-,-,7,954.9,0,396,3.2,-0.4,7.9,84
BER,19260215,-,-,53,956,0,414,3.2,-1.1,7.2,80.7
BER,19260216,-,-,80,953.1,2.8,36,3.2,2.2,5.5,88
BER,19260217,-,-,67,950.9,1.1,12,4.6,-0.5,8,71.7
BER,19260218,-,-,90,946.6,10.2,30,5.7,4.4,6.9,79.3
BER,19260219,-,-,100,952.4,1.8,0,8,4.4,10.5,79.3
BER,19260220,-,-,0,956.9,0,588,6.3,4.1,11,74.3
BER,19260221,-,-,43,955.6,0,522,5.4,0,12.1,75.3
BER,19260222,-,-,93,955.1,0.1,24,6.1,2,10.6,72.3
BER,19260223,-,-,57,958.1,0,414,4.9,0.3,9.8,87.7
BER,19260224,-,-,7,957.6,0,504,6.2,2.5,12,80.7
BER,19260225,-,-,33,958.3,0,540,6,-0.4,11.2,81.3
BER,19260226,-,-,33,960.9,0,318,3.7,0.3,8.2,88.3
BER,19260227,-,-,97,963.4,0,168,3.3,2,5.8,90.7
BER,19260228,-,-,93,958.3,3.5,0,4.9,2.3,7.3,91.3
BER,19260301,-,-,100,961.7,0.3,0,6.4,4.8,7.7,88.3
BER,19260302,-,-,60,961.2,0,84,5.3,3.1,8.7,81.7
BER,19260303,-,-,10,956.4,0,522,6.2,1.6,12,79.3
BER,19260304,-,-,93,949.1,6.7,126,5.8,4.3,8.5,71.3
BER,19260305,-,-,77,947.2,1.4,78,-0.3,-1.7,5,89
BER,19260306,-,-,67,952.8,6.4,0,-0.1,-2.9,4,81
BER,19260307,-,-,100,953.3,7.5,0,5.8,0.3,7.2,92.7
BER,19260308,-,-,87,961.1,0.4,0,7.7,5.4,10.7,82
BER,19260309,-,-,10,959.2,2.9,498,6.1,0.9,12.6,79.7
BER,19260310,-,-,63,958.6,1.6,138,2.1,0.7,6.7,78.7
BER,19260311,-,-,57,966.8,0.3,402,2.2,-1.3,5.3,62.3
BER,19260312,-,-,67,964.2,0,24,3.8,2.3,8,80
BER,19260313,-,-,80,961.7,0,444,5.1,-0.6,9.3,76.3
BER,19260314,-,-,33,959.2,0,402,5.1,3.8,8.7,72.7
BER,19260315,-,-,80,953.8,0,360,4.1,-1,8.7,74.7
BER,19260316,-,-,87,950.5,0,42,4.2,2.7,7,77
BER,19260317,-,-,0,947.5,0,570,3.4,-0.4,9.4,78.7
BER,19260318,-,-,87,943.7,0,168,6.1,0.6,11,64.7
BER,19260319,-,-,33,944.8,0,450,4.1,-0.1,9.2,71
BER,19260320,-,-,53,945.1,0,498,3.4,0.2,7.8,66.3
BER,19260321,-,-,100,941,1,0,-0.4,-1.2,3.4,86
BER,19260322,-,-,100,942.2,0.1,6,0,-2.6,2.9,83.3
BER,19260323,-,-,100,942.7,0,0,1.7,-0.8,4.1,81.3
BER,19260324,-,-,43,942.1,0,360,4.1,0.7,9.6,75.3
BER,19260325,-,-,60,942.3,0,240,7.1,1.4,12.3,75.7
BER,19260326,-,-,83,942.1,1,72,5.4,1,11.6,82
BER,19260327,-,-,93,939.8,10.2,0,2.2,0.5,4.7,94.3
BER,19260328,-,-,100,935.6,16.2,12,6,1.9,7.8,91.3
BER,19260329,-,-,100,935.9,0.4,30,9.3,5.7,12.5,88.7
BER,19260330,-,-,87,939.4,0,246,10.7,5.9,16.5,75
BER,19260331,-,-,97,947.4,0,330,10.2,7.1,12.8,79.7
BER,19260401,-,-,27,952.2,0,420,11.1,7.9,16.4,79
BER,19260402,-,-,13,955.8,0,582,11.8,4.4,19.6,79
BER,19260403,-,-,13,955.1,0,534,13.2,6.8,20.5,76.3
BER,19260404,-,-,67,957.4,0.3,24,13.8,9.2,18.5,70.3
BER,19260405,-,-,57,957.9,3.5,432,11.9,9.9,17,76.3
BER,19260406,-,-,0,954.9,0,696,11.4,5.4,19.4,73.7
BER,19260407,-,-,70,952.2,0.2,372,12,6,18.5,68
BER,19260408,-,-,57,949.8,6.9,84,9,7.6,12.1,61
BER,19260409,-,-,97,948.3,9.1,6,3.7,3,7.6,88
BER,19260410,-,-,20,948.5,0,570,6.9,3,12,71
BER,19260411,-,-,3,945.1,0,708,7.3,0.9,12.8,65.3
BER,19260412,-,-,7,945.4,0,666,8.9,1.5,16,67
BER,19260413,-,-,0,949.8,0,750,9.9,2.1,17,58
BER,19260414,-,-,0,955.1,0,750,10.1,2.8,18.9,56.3
BER,19260415,-,-,0,951.6,0,750,11.4,4.1,20,55.3
BER,19260416,-,-,80,945.5,4.2,138,10.5,6.3,14.5,58.3
BER,19260417,-,-,57,943.6,1.7,336,6,3.9,10.1,65.7
BER,19260418,-,-,100,938.7,9.2,0,6,2.7,8.6,91.7
BER,19260419,-,-,100,936.4,3,24,7.4,4.7,13.7,78
BER,19260420,-,-,80,938.4,3,318,5.8,3.7,11.1,72.7
BER,19260421,-,-,67,934.3,1.8,462,6.3,4.6,10.6,69.7
BER,19260422,-,-,53,937.7,0,456,5.7,3.1,10,72
BER,19260423,-,-,90,943.1,0,390,8.2,2,13.1,68.7
BER,19260424,-,-,93,938.7,0,150,10.2,6.4,14.3,78.3
BER,19260425,-,-,37,929.2,0,666,12.7,9.9,18.2,63
BER,19260426,-,-,100,944.3,0.1,0,7.4,6.2,11.4,70
BER,19260427,-,-,97,949,0.9,78,7.3,5.4,10.9,78.7
BER,19260428,-,-,20,946.5,0,612,9.4,1.9,16.2,70.3
BER,19260429,-,-,40,945.5,0,336,11.7,4,17.8,71
BER,19260430,-,-,40,943,0,432,15.6,7,23.2,68.3
BER,19260501,-,-,93,937.5,0,114,15.4,9,22,58.7
BER,19260502,-,-,93,939.2,3.7,294,13.2,10.5,21.6,69.3
BER,19260503,-,-,93,939.6,49.2,348,12,9.9,17.5,80.3
BER,19260504,-,-,100,940.3,9,12,9.7,7.4,12.5,90.3
BER,19260505,-,-,100,941.5,12.4,24,10,9,13,87.7
BER,19260506,-,-,100,941.9,9.7,54,6.1,3.4,9.9,80.7
BER,19260507,-,-,93,946.1,1,36,4.5,2.3,7.5,77.3
BER,19260508,-,-,87,943.3,4.8,210,4.4,2,7.4,86.3
BER,19260509,-,-,77,944.7,0.9,192,5.5,3.1,8.2,79
BER,19260510,-,-,53,941.8,0,558,7.9,-0.5,14,68.7
BER,19260511,-,-,20,943.5,0,696,10.6,4.4,17,66
BER,19260512,-,-,33,946.9,9.3,684,13.6,4.3,20.7,60.3
BER,19260513,-,-,100,948.9,11.5,36,9.3,7.4,14,91.3
BER,19260514,-,-,83,944.2,4.1,36,8.9,6.2,12,85.7
BER,19260515,-,-,100,935.1,1.6,0,8.2,7.3,9,91.3
BER,19260516,-,-,97,928,0.1,102,8.9,7.1,16.2,88
BER,19260517,-,-,100,939.7,1.1,30,5.5,4.4,9,75
BER,19260518,-,-,100,946,2.1,0,5.4,4,8.4,81.3
BER,19260519,-,-,60,947.9,0,462,7.1,2.6,12.7,77.3
BER,19260520,-,-,3,947.3,0,774,10.2,1.9,15.9,66.3
BER,19260521,-,-,13,946.7,0,726,12.8,5,18.8,59
BER,19260522,-,-,53,947.6,2.4,618,12.6,7.4,18.3,70.3
BER,19260523,-,-,93,949.6,15.9,144,10.7,7.7,16,82.7
BER,19260524,-,-,40,952.3,0,600,11.8,5.8,16.8,69.7
BER,19260525,-,-,3,952.9,0,792,13.1,5.2,19,59.7
BER,19260526,-,-,0,949.2,0,834,14.7,5.6,21,57.7
BER,19260527,-,-,10,949.6,0,804,16.3,8.8,23,58.7
BER,19260528,-,-,90,951.5,4.6,132,15.7,12.1,19.8,70.3
BER,19260529,-,-,100,949.4,9.4,30,14.6,12.3,17.6,79.7
BER,19260530,-,-,83,947.5,19.2,216,17.5,11.9,22.8,73.7
BER,19260531,-,-,93,945.8,7.3,42,12,9.6,17.2,84
BER,19260601,-,-,33,949.2,0,486,10.4,7.8,14.8,78
BER,19260602,-,-,83,941.7,9.3,294,10.1,5,15,79.7
BER,19260603,-,-,100,942,3.1,0,8.4,6.9,10.3,86.3
BER,19260604,-,-,100,944.5,7.2,0,8.3,7.3,10.4,93.3
BER,19260605,-,-,77,943.9,2.7,534,12.1,5.4,18.8,80.3
BER,19260606,-,-,73,947.4,4.6,0,10.8,10.1,13.2,89.3
BER,19260607,-,-,90,948.8,11.6,264,12.8,8.9,17.8,77
BER,19260608,-,-,90,950,3.3,6,13.3,10.9,17.3,83.7
BER,19260609,-,-,67,946.1,0.2,480,16.5,11,22.6,74.3
BER,19260610,-,-,100,945.3,1.6,186,11.9,11.7,17.1,84
BER,19260611,-,-,70,943.9,2.7,414,15.5,9.3,19.6,59.3
BER,19260612,-,-,80,942.3,13.1,342,15.4,11.6,22,84
BER,19260613,-,-,70,940.8,7.5,30,11.7,10.4,14,90
BER,19260614,-,-,77,942.2,7.6,240,10.9,8,15,82
BER,19260615,-,-,83,949.3,4.6,150,11,8.8,14.1,85
BER,19260616,-,-,77,951.2,2.8,96,13.1,8.5,15.7,72.7
BER,19260617,-,-,93,947.7,8.8,306,15.4,11,18.9,71
BER,19260618,-,-,60,941.5,14.8,270,12.3,11.2,16.7,83.7
BER,19260619,-,-,100,949.8,9.8,42,10.7,9.2,14.2,88.7
BER,19260620,-,-,13,955.5,0,732,15,8,19.2,66.7
BER,19260621,-,-,0,952.1,0,876,18.9,9.1,24,64
BER,19260622,-,-,43,947,6.7,522,18.2,12.9,25.2,71.3
BER,19260623,-,-,67,946,0,516,17.9,14,23,69.7
BER,19260624,-,-,77,945.9,0.2,378,16.6,13.1,22,63
BER,19260625,-,-,63,951.9,8.9,108,9.5,8.2,15,87.7
BER,19260626,-,-,37,954.5,0,714,11.2,5,16.1,71
BER,19260627,-,-,27,954.7,0,720,13.7,6.5,18.1,62.7
BER,19260628,-,-,0,955.8,0,828,14.4,9.1,19.6,62.7
BER,19260629,-,-,3,955.2,0,822,15,8.4,20,64
BER,19260630,-,-,0,952.5,0,846,15.9,8.9,21,59.7
BER,19260701,-,-,10,948.2,0,822,15.3,9.5,19.9,60
BER,19260702,-,-,77,949.2,0,432,16.6,10.3,20.9,72.3
BER,19260703,-,-,63,949.1,0.6,150,18,13.6,22,79
BER,19260704,-,-,63,948.1,0,366,17.2,14,21.4,74.3
BER,19260705,-,-,63,945.9,7.4,624,18.6,13,23.7,68.3
BER,19260706,-,-,93,945.6,20.7,180,15.5,13.6,19.1,90.3
BER,19260707,-,-,100,945.4,32,0,13.3,12.6,15.5,94
BER,19260708,-,-,100,948.2,6.8,0,13.1,10.7,14.6,93
BER,19260709,-,-,100,951,0,0,14.6,12.7,16.3,92.7
BER,19260710,-,-,100,953.3,0,12,16.2,14,18.8,77.3
BER,19260711,-,-,53,954.4,0.5,354,15.7,12.5,20.1,73.7
BER,19260712,-,-,40,952.8,0,654,15.8,10.2,20,71.7
BER,19260713,-,-,10,950.6,0,828,18.3,11.5,23.2,74.3
BER,19260714,-,-,27,950,9.4,420,19.6,14,26.3,70
BER,19260715,-,-,43,948.3,0.8,426,18.5,14.4,25.8,78.7
BER,19260716,-,-,37,949.4,0.8,384,19.2,14,24.8,78
BER,19260717,-,-,10,951.2,0,798,20.2,13.3,25.4,73.7
BER,19260718,-,-,33,947.1,0,768,22.3,14.5,29.7,73.3
BER,19260719,-,-,67,948.5,17.2,648,22,18.8,29,72
BER,19260720,-,-,80,950.2,0.2,444,17.3,15.3,21.7,77.3
BER,19260721,-,-,33,951.7,0,636,17,14,21,63.3
BER,19260722,-,-,40,952.4,0,522,15.6,14.1,20,63.7
BER,19260723,-,-,0,954.2,0,858,17.9,9.3,23.7,66
BER,19260724,-,-,27,949.9,0,756,21.2,12.6,28.6,67
BER,19260725,-,-,83,947.4,4.1,138,18,16.7,21.6,72.3
BER,19260726,-,-,70,949.1,0,504,17.9,14,21.3,65.3
BER,19260727,-,-,80,950.6,1.3,396,13.3,10.5,17.5,62.3
BER,19260728,-,-,100,954.5,4.2,180,9.4,7.9,14.8,85.3
BER,19260729,-,-,100,953.6,7.6,6,11.1,8.7,13,91.3
BER,19260730,-,-,77,953.9,4.6,240,12.7,11,17.2,85
BER,19260731,-,-,43,954.7,0,354,14.1,9.4,18.4,77
BER,19260801,-,-,40,955.2,0,696,15.3,10.1,19.3,78.7
BER,19260802,-,-,3,954.6,0,582,15.5,9.8,21,76.7
BER,19260803,-,-,33,951.7,0,570,16.6,9.6,21.9,75.7
BER,19260804,-,-,90,950.7,0.1,462,15.4,11.7,20.9,71.7
BER,19260805,-,-,83,952.9,0,264,15.6,13,20.2,77.7
BER,19260806,-,-,47,954.1,0,552,16.5,11.5,21.4,76.7
BER,19260807,-,-,100,951.1,20.9,0,13.3,11.5,17.3,86.7
BER,19260808,-,-,100,952.4,6.9,0,9.4,8.9,11.5,89.7
BER,19260809,-,-,33,954,0,438,12.5,6,18.3,86.3
BER,19260810,-,-,23,951.4,0.4,588,15.9,9,23.8,80
BER,19260811,-,-,100,949.7,13.8,0,14.9,12.8,17.2,91.7
BER,19260812,-,-,63,952.1,0,426,14.4,12.9,19,74.3
BER,19260813,-,-,0,952.9,0,780,14.9,8,21.8,70
BER,19260814,-,-,30,951.2,0,702,17.2,10,24.5,72.7
BER,19260815,-,-,0,952.7,0,798,20.2,13,25.5,71.3
BER,19260816,-,-,0,951.3,0,750,20.6,14.2,27.2,70.7
BER,19260817,-,-,53,950.1,10.3,486,18.5,14.9,25.7,80.3
BER,19260818,-,-,67,951.7,0,522,19.8,15,24.3,75.7
BER,19260819,-,-,60,952.6,0,552,19.5,14.9,24.5,73.3
BER,19260820,-,-,60,954,0,552,19.1,14.5,24.6,74
BER,19260821,-,-,33,953.5,0,702,22.1,15.4,27.9,53.3
BER,19260822,-,-,43,955.3,0.1,594,21.5,18.3,25.5,65.7
BER,19260823,-,-,30,958.4,0,666,16.9,14,21,59
BER,19260824,-,-,0,958.1,0,780,16.2,9,23.2,66.7
BER,19260825,-,-,0,955.4,0,762,18.2,10.2,25.9,70.3
BER,19260826,-,-,3,953,0,756,20.1,12.6,28.1,70.7
BER,19260827,-,-,43,955.6,0,588,16.5,14.2,20.5,79.3
BER,19260828,-,-,10,955.9,0,708,15.1,9.1,19.5,71.3
BER,19260829,-,-,40,954.8,0,630,16.1,9,22.3,78
BER,19260830,-,-,23,953.4,0,660,18.8,11.2,25.6,78
BER,19260831,-,-,17,952.6,0,612,19.9,13.4,27.8,71
BER,19260901,-,-,17,951.6,2.4,678,19.7,13.6,26.6,67.7
BER,19260902,-,-,80,952.7,1.4,330,18.6,16.4,22.5,82.3
BER,19260903,-,-,50,951.9,3.4,396,17.7,15,24.1,79.3
BER,19260904,-,-,50,953.1,4.8,546,18.9,13,22.9,79
BER,19260905,-,-,97,956.4,6.1,132,18.2,15.9,20.9,87.7
BER,19260906,-,-,53,957.9,0,432,18.9,14.4,23,84.3
BER,19260907,-,-,40,959.1,0,582,17.9,14.9,23.2,77.7
BER,19260908,-,-,33,959,0,660,17.2,13.2,22.2,74
BER,19260909,-,-,13,957,0,654,16.5,10.4,23.1,79
BER,19260910,-,-,0,954.6,0,636,18,11.8,26.1,72.7
BER,19260911,-,-,0,952.6,0,678,18.4,11.9,26.1,70
BER,19260912,-,-,53,950,0.8,540,18.6,12.9,25.4,64
BER,19260913,-,-,57,954.6,5.6,240,15,13.4,18.6,75.3
BER,19260914,-,-,17,959.5,0,654,13.4,8.5,19.2,75
BER,19260915,-,-,3,958.2,0,642,14.2,7.6,22,79.3
BER,19260916,-,-,43,958.3,0,546,15.6,9.4,21.1,75.3
BER,19260917,-,-,3,957.3,0,636,15.8,10.2,21.6,81.3
BER,19260918,-,-,17,958.1,0,600,17.1,10.2,25.2,78.3
BER,19260919,-,-,0,956.4,0,648,16.5,10.4,24.9,76.7
BER,19260920,-,-,0,954,0,642,17,10.9,24.4,72.3
BER,19260921,-,-,0,953.5,0,612,16.7,10.2,23.8,71
BER,19260922,-,-,33,956.2,0,474,15.7,10.8,23.2,79
BER,19260923,-,-,33,956.4,0,462,13.5,11.9,17.8,78
BER,19260924,-,-,97,950.8,0,18,11.9,6.4,15.3,84.7
BER,19260925,-,-,93,946.1,2.9,234,14.1,10.4,20,81.3
BER,19260926,-,-,83,946,33.8,0,13.3,12.2,14.3,98
BER,19260927,-,-,80,949.7,2.1,270,10.2,8.8,15.3,82.3
BER,19260928,-,-,17,952.7,1.8,396,8.9,5.5,14.8,76.3
BER,19260929,-,-,43,956.2,0,564,8,3.8,13.4,77.7
BER,19260930,-,-,13,958.2,0,570,8.2,4,12.9,74
BER,19261001,-,-,40,956.7,0,522,7.1,3.1,11.9,80.3
BER,19261002,-,-,100,955.4,0,0,6.8,5.5,7.6,90.3
BER,19261003,-,-,100,958.8,0,0,9.6,7.2,11,89.3
BER,19261004,-,-,67,959.5,0,0,8.9,7.3,12.1,88
BER,19261005,-,-,33,960.6,0,342,9.1,4.6,15.9,87
BER,19261006,-,-,33,957.3,0.2,486,10.4,5.1,17.6,90
BER,19261007,-,-,37,953.3,5.6,384,13.6,9,20.7,79.7
BER,19261008,-,-,33,950.3,1.4,450,13.1,10.4,18.3,89
BER,19261009,-,-,87,945.9,2.1,42,13.9,11.2,16.9,84.3
BER,19261010,-,-,93,947,7.5,102,10.5,9,13.8,86.7
BER,19261011,-,-,17,950.9,0,540,10.1,7,15.4,73.7
BER,19261012,-,-,100,951.2,0.5,108,14.4,9.2,17,71.3
BER,19261013,-,-,83,950.4,1,288,14.7,12.2,19,79
BER,19261014,-,-,37,950.2,0,396,14,12.2,20,80.7
BER,19261015,-,-,3,951.9,0,570,13.5,9.1,21.1,77.7
BER,19261016,-,-,0,952.5,0,582,13.6,8.3,21.4,78
BER,19261017,-,-,17,950.8,6.7,552,14,8.4,21.3,75
BER,19261018,-,-,93,953.3,1.1,0,5.8,4.8,14,86.3
BER,19261019,-,-,27,954.8,0,570,3.5,0.5,8.3,76
BER,19261020,-,-,90,947.5,20.2,198,4.7,-0.3,9.7,83
BER,19261021,-,-,100,933.3,33.3,0,7.2,5.2,9,99
BER,19261022,-,-,97,927,17.4,48,8.2,6.2,11.3,95.7
BER,19261023,-,-,100,928.9,3.9,0,5.8,4.5,6.9,99
BER,19261024,-,-,90,937.7,5,48,4.3,2.7,6.2,78.3
BER,19261025,-,-,70,940.4,6,414,3.5,-0.9,10,80
BER,19261026,-,-,100,944,4.4,192,3.7,1,4.8,83
BER,19261027,-,-,10,951.2,0,426,2.1,0.6,6.7,82.7
BER,19261028,-,-,100,938.7,2.1,0,3.6,-1.4,6.1,88
BER,19261029,-,-,100,931.4,27.3,0,7.1,3.9,9.5,94.3
BER,19261030,-,-,100,936.5,0.3,168,8.1,4.8,12,95.7
BER,19261031,-,-,90,934.7,3.3,156,10.6,7,14.6,91.7
BER,19261101,-,-,93,946.2,0,0,5.5,3,11,79.3
BER,19261102,-,-,100,945.3,0,0,4.7,2.8,6.1,93
BER,19261103,-,-,100,942.3,0,0,6.7,5,8.1,92
BER,19261104,-,-,100,944.7,0,0,6.2,5.4,7,90
BER,19261105,-,-,100,946.3,0,0,6.5,5,7.3,91.7
BER,19261106,-,-,80,942.7,3.7,0,6.6,6,9.8,89.7
BER,19261107,-,-,80,937.9,7.4,276,9.2,6,13.7,85.3
BER,19261108,-,-,60,935.3,15,258,4.6,0.5,8.1,91
BER,19261109,-,-,23,941.6,0,438,6.6,4.3,11,84.3
BER,19261110,-,-,33,948.8,0,414,4.4,1.7,9.7,88.3
BER,19261111,-,-,70,947.7,0,348,2.2,-0.5,8.9,87
BER,19261112,-,-,100,945.6,0,0,4.8,-0.1,7.2,89.7
BER,19261113,-,-,30,948.5,0,300,6.8,2.4,12.1,86.3
BER,19261114,-,-,90,951.6,0,384,13.6,4.1,18.9,71.3
BER,19261115,-,-,53,961.2,0,216,10.8,8.7,15.7,85.7
BER,19261116,-,-,63,961,0,162,7.9,4.3,13,87.7
BER,19261117,-,-,90,951.5,0,198,9.9,5.5,14.1,85
BER,19261118,-,-,57,936.7,0,288,8.3,6,13.9,87.7
BER,19261119,-,-,100,921,9.4,138,6,3.6,10.8,88.3
BER,19261120,-,-,77,927.8,0.3,150,5.7,3.1,8.8,85.7
BER,19261121,-,-,70,931.5,22.7,36,4.4,3.2,6.7,94
BER,19261122,-,-,90,936.4,22.7,0,1.5,-0.9,3.8,97
BER,19261123,-,-,43,945.8,0.1,246,2.9,1.5,7.1,90
BER,19261124,-,-,60,953,0.8,24,3,0.3,5.5,87.3
BER,19261125,-,-,100,954.5,7.1,12,1,0,3,96
BER,19261126,-,-,33,953,0,186,-0.8,-3.2,1.9,90.7
BER,19261127,-,-,57,949.9,0.3,168,0.2,-1.4,3,83.7
BER,19261128,-,-,33,944.3,0,180,-0.1,-2.4,3.1,87.3
BER,19261129,-,-,33,940.4,0,336,-1.5,-3.8,1.1,91.7
BER,19261130,-,-,43,939.2,1.3,0,0.6,-3,3.1,90.7
BER,19261201,-,-,100,940,0,18,1,-0.6,2.8,92.3
BER,19261202,-,-,100,944.4,0,0,0.4,0.1,1,92
BER,19261203,-,-,100,945.2,4.1,0,0.4,0,1.2,85.7
BER,19261204,-,-,73,938.8,3.7,0,0.2,-0.1,1.6,91.7
BER,19261205,-,-,93,944.2,0.1,6,-0.7,-1.7,0.6,86.7
BER,19261206,-,-,100,952.3,0,0,-1.1,-1.7,-0.1,84.7
BER,19261207,-,-,100,957.2,0,0,0.2,-0.8,1.2,84
BER,19261208,-,-,90,963.1,0,66,-0.2,-1,1.1,88.7
BER,19261209,-,-,20,966.6,0,174,0,-2.5,2.5,90.7
BER,19261210,-,-,37,967.4,0,360,1.5,-0.2,6.1,90.7
BER,19261211,-,-,100,966,0,0,-0.4,-1.4,0.6,96.7
BER,19261212,-,-,100,965.1,0,0,-1.7,-2.3,-0.3,95.7
BER,19261213,-,-,97,959.3,0,0,-3,-3.9,-1,96.7
BER,19261214,-,-,100,952.8,0.1,0,-1.4,-4.9,0.4,96
BER,19261215,-,-,100,953,1.3,0,1.3,-0.5,3.1,97
BER,19261216,-,-,37,956.8,0,72,-0.1,-1.7,2.9,90
BER,19261217,-,-,67,954.8,0,0,-0.5,-2.8,2.4,87.7
BER,19261218,-,-,100,944.9,4.3,0,0.6,-2.1,3.8,88.3
BER,19261219,-,-,97,952.1,0.9,0,0.7,0.1,2.2,83.3
BER,19261220,-,-,100,951,0.9,0,2.2,-0.2,3.9,80.3
BER,19261221,-,-,93,948,1.8,0,-1,-1.3,2.4,84
BER,19261222,-,-,50,949.5,0,30,-2.3,-3.1,-1.2,87.3
BER,19261223,-,-,80,951.8,0,0,-4.6,-5.8,-2.6,78
BER,19261224,-,-,100,952.4,0.4,0,-8.5,-9.2,-5.8,79
BER,19261225,-,-,67,956.4,0,42,-10,-11.2,-7,84
BER,19261226,-,-,90,957.9,0,0,-8.3,-11.3,-6.7,92
BER,19261227,-,-,37,952.2,0,6,-7.5,-8.8,-5.5,86.7
BER,19261228,-,-,77,949.5,0.5,144,-3.7,-8.6,-0.6,88.7
BER,19261229,-,-,100,950.9,1,0,0.7,-2.2,2,93.3
BER,19261230,-,-,50,957.9,0,228,-0.1,-1.6,3.5,80.7
BER,19261231,-,-,3,956.4,0,354,-1.9,-4.5,3.3,83.3
BER,19270101,-,-,100,956.4,0,0,-2.7,-5.9,-0.9,95.3
BER,19270102,-,-,100,956.9,0,0,-2.5,-3.8,-1.4,95.7
BER,19270103,-,-,90,951.7,4.9,0,-1.3,-3.5,0.5,94
BER,19270104,-,-,100,946.2,5.9,0,0.4,-1.2,2.8,86
BER,19270105,-,-,93,955.5,0.4,84,-0.8,-2.2,1.4,94.7
BER,19270106,-,-,97,952,3.2,24,1,-1.6,4,84
BER,19270107,-,-,100,944.6,7.7,0,2.6,1.2,5,93.3
BER,19270108,-,-,77,951.9,0,72,0.9,0,2.4,93.7
BER,19270109,-,-,93,961.5,3,0,0.4,-1.2,2,89.3
BER,19270110,-,-,100,964.3,0,0,2.9,1,4,95
BER,19270111,-,-,60,961.7,0,324,3,1.9,6,89
BER,19270112,-,-,70,954,0.9,72,2.2,0.5,5,89.7
BER,19270113,-,-,93,937.6,2.7,0,2.1,-1,5.9,86
BER,19270114,-,-,77,934.2,0.3,204,1.1,0,4.9,76.7
BER,19270115,-,-,63,933.8,0.7,144,1.6,-0.4,5.9,82.3
BER,19270116,-,-,100,935.9,12.4,0,0.3,-0.6,1,92
BER,19270117,-,-,90,933,0.7,0,0.5,-0.1,2.5,92.7
BER,19270118,-,-,87,933.9,0,294,-0.9,-1.8,-0.1,89
BER,19270119,-,-,100,942.7,1.2,0,-1.5,-2,-0.3,83.3
BER,19270120,-,-,87,941.8,0,36,-1.7,-2.5,0,85
BER,19270121,-,-,100,937.9,2.8,0,-1,-1.8,-0.1,82.7
BER,19270122,-,-,87,940.3,5.8,96,-1.3,-3.5,0.7,83.3
BER,19270123,-,-,100,944,4.9,0,2,-2.5,2.6,90.7
BER,19270124,-,-,87,952.2,0,300,1.5,-0.2,5.4,87.3
BER,19270125,-,-,100,956.2,0,0,-2.2,-3.1,-0.2,95
BER,19270126,-,-,100,957,0,6,-3.5,-4.9,-2.2,91.3
BER,19270127,-,-,70,959.2,1,0,-1.2,-6,1.5,91.7
BER,19270128,-,-,70,958.9,0,300,-2.8,-4,1.2,94.7
BER,19270129,-,-,73,947.2,0,306,-3.9,-8.3,0.9,88.7
BER,19270130,-,-,33,944.3,0.1,450,-0.4,-2.5,3.7,79.3
BER,19270131,-,-,47,939.5,1.6,240,-0.3,-6.4,2.5,75.3
BER,19270201,-,-,90,944.5,4.8,180,1.4,-0.1,3.5,82.3
BER,19270202,-,-,33,949.2,2.4,504,-0.6,-2.5,4.1,74.3
BER,19270203,-,-,37,960,0,456,-0.6,-2.4,2,87.3
BER,19270204,-,-,37,961.2,0,210,-2.8,-7.4,0.9,83.7
BER,19270205,-,-,3,961.2,0,480,-2.6,-6.6,3,69.7
BER,19270206,-,-,100,954.2,4.1,18,-0.6,-4.3,2,87
BER,19270207,-,-,73,955.1,0,294,-1.9,-2.9,-0.1,79.7
BER,19270208,-,-,83,951.8,0,12,-3.7,-4.2,-2.9,72
BER,19270209,-,-,33,957.5,0,408,-4.9,-6,-1.4,72.7
BER,19270210,-,-,27,961.7,0,294,-6.1,-11.3,-0.6,84
BER,19270211,-,-,7,959.2,0,396,-4.9,-10.6,1,80.7
BER,19270212,-,-,37,958.9,0,396,-4.8,-10.2,1.7,80
BER,19270213,-,-,0,963.2,0,492,-2.5,-8.7,5.1,74.7
